0,7,0,7,0,7,3,7,0,7,0,7,0,7,6,7,0,7,0,7,0,7,0,7
0,6,0,7,0,7,0,7,0,7,0,7,0,7,0,4,0,7,0,7,0,7,0,7
6,7,0,7,0,7,0,7,0,7,0,7,0,7,0,4,0,7,0,7,0,7,0,7
0,7,0,7,0,7,0,7,0,7,0,1,0,7,4,7,0,7,0,7,0,7,0,7
0,7,0,7,0,7,0,7,0,7,1,7,0,7,4,7,0,7,0,7,0,7,0,7
0,7,0,6,0,7,0,7,0,7,0,1,0,7,0,7,0,7,0,7,0,7,0,7
0,7,6,7,0,7,0,7,0,7,0,1,0,7,0,7,0,7,0,7,0,7,0,7
0,7,0,7,0,7,0,7,0,7,1,7,0,7,0,7,0,6,0,7,0,7,0,7
0,7,0,7,0,7,0,7,0,7,1,7,0,7,0,7,6,7,0,7,0,7,0,7
0,7,0,6,0,7,0,7,0,7,0,7,0,7,0,3,0,7,0,7,0,7,0,7
0,7,6,7,0,7,0,7,0,7,0,7,0,7,0,3,0,7,0,7,0,7,0,7
0,7,0,6,0,7,0,7,0,7,0,7,0,7,3,7,0,7,0,7,0,7,0,7
0,7,6,7,0,7,0,7,0,7,0,7,0,7,3,7,0,7,0,7,0,7,0,7
0,7,0,7,0,7,0,7,0,6,0,7,0,7,0,7,0,7,0,7,0,7,0,4
0,7,0,7,0,7,0,7,0,6,0,7,0,7,0,7,0,7,0,7,0,7,4,7
0,7,0,7,0,7,0,7,6,7,0,7,0,7,0,7,0,6,0,7,0,7,0,7
0,7,0,7,0,7,0,7,6,7,0,7,0,7,0,7,6,7,0,7,0,7,0,7
0,7,0,7,0,7,0,5,0,7,0,5,0,7,0,7,0,7,0,7,0,7,0,7
0,7,0,7,0,7,0,5,0,7,5,7,0,7,0,7,0,7,0,7,0,7,0,7
0,7,0,7,0,7,5,7,0,7,0,5,0,7,0,7,0,7,0,7,0,7,0,7
0,7,0,7,0,7,5,7,0,7,5,7,0,7,0,7,0,7,0,7,0,7,0,7
0,7,0,6,0,7,0,7,0,7,0,7,0,7,0,4,0,7,0,7,0,7,0,7
0,7,6,7,0,7,0,7,0,7,0,7,0,7,0,4,0,7,0,7,0,7,0,7
0,7,0,6,0,7,0,7,0,7,0,7,0,7,4,7,0,7,0,7,0,7,0,7
0,7,6,7,0,7,0,7,0,7,0,7,0,7,4,7,0,7,0,7,0,7,0,7
0,7,0,7,0,7,0,5,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7
0,7,0,7,0,7,5,5,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7
0,7,0,7,0,7,5,7,0,7,0,7,0,7,0,5,0,7,0,7,0,7,0,7
0,7,0,7,0,7,5,7,0,7,0,7,0,7,5,7,0,7,0,7,0,7,0,7
0,7,0,7,0,7,0,3,0,7,0,4,0,7,0,7,0,7,0,7,0,7,0,7
0,7,0,7,0,7,0,3,0,7,4,7,0,7,0,7,0,7,0,7,0,7,0,7
0,7,0,7,0,7,3,7,0,7,0,4,0,7,0,7,0,7,0,7,0,7,0,7
0,7,0,7,0,7,3,7,0,7,4,7,0,7,0,7,0,7,0,7,0,7,0,7
